timestamp_ms,baro_temp_k,baro_pressure_pa,imu_acceleration_x_mss,imu_acceleration_y_mss,imu_acceleration_z_mss
"1,033,690",281.750,"99,755",-3.890625,3.148438,8.484375
"1,033,706",281.750,"99,753",-3.921875,2.906250,8.789063
"1,033,721",281.756,"99,733",-4.164063,2.648438,9.085938
"1,033,737",281.750,"99,749",-4.289063,2.843750,9.273438
"1,033,752",281.750,"99,749",-4.437500,2.875000,8.695313
"1,033,767",281.744,"99,735",-4.601563,2.632813,8.953125
"1,033,783",281.750,"99,744",-4.820313,2.765625,9.617188
"1,033,798",281.750,"99,744",-4.789063,3.078125,9.406250
"1,033,814",281.750,"99,732",-4.781250,3.007813,8.921875
"1,033,829",281.750,"99,749",-4.789063,2.976563,9.140625
"1,033,845",281.750,"99,737",-4.382813,2.890625,10.890625
"1,033,860",281.750,"99,744",-4.234375,2.695313,10.664063
"1,033,876",281.750,"99,749",-4.765625,3.093750,4.687500
"1,033,891",281.750,"99,766",-4.835938,3.507813,5.523438
"1,033,906",281.750,"99,765",-4.359375,3.000000,8.554688
"1,033,921",281.750,"99,767",-3.812500,2.796875,8.695313
"1,033,936",281.756,"99,779",-3.570313,2.953125,7.976563
"1,033,952",281.756,"99,785",-3.554688,2.820313,8.796875
"1,033,967",281.750,"99,771",-2.593750,3.445313,9.234375
"1,033,983",281.750,"99,772",-2.179688,3.695313,9.421875
"1,033,998",281.750,"99,789",-2.281250,3.851563,9.156250
"1,034,014",281.744,"99,786",-2.109375,4.031250,9.500000
"1,034,029",281.750,"99,771",-1.648438,4.039063,8.734375
"1,034,045",281.750,"99,767",-1.117188,4.031250,10.039063
"1,034,060",281.756,"99,767",-1.234375,3.968750,10.507813
"1,034,075",281.750,"99,771",-1.164063,3.945313,9.015625
"1,034,091",281.744,"99,775",-0.742188,4.000000,9.765625
"1,034,106",281.750,"99,783",-0.742188,3.437500,10.218750
"1,034,122",281.756,"99,763",-0.757813,3.593750,7.781250
"1,034,137",281.750,"99,784",-0.828125,3.789063,9.492188
"1,034,153",281.756,"99,790",-0.226563,3.804688,9.445313
"1,034,168",281.750,"99,766",0.062500,3.757813,9.507813
"1,034,184",281.756,"99,773",0.468750,3.781250,8.929688
"1,034,199",281.756,"99,791",0.820313,3.601563,9.375000
"1,034,214",281.756,"99,767",1.171875,3.367188,9.281250
"1,034,230",281.744,"99,775",1.367188,3.460938,8.523438
"1,034,245",281.750,"99,794",1.273438,3.460938,9.562500
"1,034,261",281.756,"99,773",1.117188,3.398438,9.453125
"1,034,276",281.744,"99,781",0.789063,3.328125,9.320313
"1,034,292",281.756,"99,785",0.281250,3.367188,9.507813
"1,034,307",281.756,"99,802",-0.023438,3.375000,9.093750
"1,034,323",281.750,"99,794",0.039063,3.492188,9.734375
"1,034,338",281.750,"99,778",0.007813,3.625000,9.960938
"1,034,353",281.744,"99,798",-0.351563,3.898438,10.554688
"1,034,369",281.750,"99,812",-0.531250,3.953125,10.539063
"1,034,384",281.750,"99,795",-0.796875,4.070313,10.039063
"1,034,400",281.750,"99,801",-0.960938,4.054688,10.335938
"1,034,415",281.750,"99,816",-1.437500,3.953125,10.593750
"1,034,431",281.750,"99,793",-1.937500,3.921875,10.679688
"1,034,446",281.739,"99,814",-2.335938,3.875000,10.218750
"1,034,462",281.744,"99,815",-2.914063,3.656250,9.914063
"1,034,477",281.750,"99,806",-3.234375,3.484375,9.859375
"1,034,492",281.750,"99,794",-3.320313,3.523438,8.718750
"1,034,508",281.756,"99,807",-3.273438,3.546875,9.468750
"1,034,523",281.750,"99,805",-3.226563,3.562500,9.648438
"1,034,539",281.750,"99,816",-3.195313,3.609375,8.984375
"1,034,554",281.750,"99,828",-3.226563,3.687500,8.750000
"1,034,570",281.744,"99,821",-3.085938,3.789063,9.171875
"1,034,585",281.744,"99,832",-3.023438,3.820313,9.742188
"1,034,601",281.744,"99,798",-3.031250,3.945313,9.492188
"1,034,616",281.750,"99,828",-2.609375,3.875000,8.984375
"1,034,632",281.756,"99,813",-2.484375,3.671875,10.187500
"1,034,647",281.744,"99,832",-2.312500,3.648438,9.578125
"1,034,662",281.750,"99,811",-1.789063,3.757813,9.000000
"1,034,678",281.750,"99,828",-1.296875,3.656250,8.429688
"1,034,693",281.750,"99,817",-0.796875,3.593750,8.726563
"1,034,709",281.744,"99,810",-0.437500,3.734375,8.546875
"1,034,724",281.750,"99,806",-0.085938,3.843750,9.125000
"1,034,740",281.750,"99,828",0.195313,3.804688,8.976563
"1,034,755",281.750,"99,828",0.367188,3.750000,9.398438
"1,034,771",281.750,"99,817",0.664063,3.718750,8.945313
"1,034,786",281.750,"99,829",0.937500,3.710938,9.156250
"1,034,801",281.739,"99,814",1.171875,3.539063,9.539063
"1,034,817",281.750,"99,811",1.273438,3.554688,9.179688
"1,034,832",281.744,"99,820",1.281250,3.757813,9.445313
"1,034,848",281.750,"99,828",1.343750,4.125000,9.687500
"1,034,863",281.750,"99,839",1.500000,4.085938,9.773438
"1,034,879",281.744,"99,815",1.609375,4.171875,9.484375
"1,034,894",281.744,"99,810",1.531250,4.234375,8.976563
"1,034,910",281.750,"99,810",1.414063,4.093750,9.539063
"1,034,925",281.744,"99,832",1.578125,4.039063,9.632813
"1,034,940",281.744,"99,820",1.375000,4.117188,9.484375
"1,034,956",281.750,"99,822",1.140625,4.250000,9.281250
"1,034,971",281.744,"99,843",0.406250,4.921875,10.523438
"1,034,987",281.756,"99,847",-0.265625,5.265625,10.710938
"1,035,002",281.744,"99,843",-0.757813,5.382813,9.710938
"1,035,018",281.744,"99,854",-1.445313,5.468750,9.976563
"1,035,033",281.739,"99,865",-2.281250,5.312500,9.984375
"1,035,049",281.739,"99,865",-2.460938,5.140625,9.929688
"1,035,064",281.739,"99,871",-2.812500,5.085938,9.265625
"1,035,079",281.744,"99,855",-3.640625,4.601563,9.554688
"1,035,095",281.750,"99,885",-3.968750,4.429688,9.257813
"1,035,110",281.744,"99,884",-4.406250,4.187500,8.664063
"1,035,126",281.744,"99,866",-4.523438,4.007813,8.570313
"1,035,141",281.744,"99,866",-4.710938,3.914063,8.953125
"1,035,157",281.744,"99,872",-5.226563,3.867188,9.476563
"1,035,172",281.750,"99,873",-5.414063,3.789063,8.335938
"1,035,188",281.739,"99,882",-5.578125,3.609375,9.195313
"1,035,203",281.744,"99,878",-5.976563,3.648438,9.140625
"1,035,219",281.739,"99,888",-6.195313,3.757813,8.468750
"1,035,234",281.744,"99,872",-6.140625,4.023438,8.976563
"1,035,249",281.739,"99,858",-6.171875,4.210938,9.234375
"1,035,265",281.744,"99,872",-6.250000,4.125000,9.945313
"1,035,280",281.744,"99,877",-6.289063,3.781250,9.507813
"1,035,296",281.739,"99,876",-5.812500,4.070313,9.468750
"1,035,311",281.744,"99,894",-5.070313,4.320313,9.734375
"1,035,327",281.744,"99,877",-4.742188,4.531250,9.960938
"1,035,342",281.744,"99,889",-4.453125,4.789063,10.125000
"1,035,358",281.750,"99,890",-3.726563,5.109375,9.437500
"1,035,373",281.744,"99,889",-3.125000,5.421875,9.093750
"1,035,388",281.739,"99,888",-2.390625,5.570313,9.046875
"1,035,404",281.739,"99,904",-1.960938,5.554688,9.820313
"1,035,419",281.744,"99,889",-1.414063,5.632813,9.851563
"1,035,435",281.739,"99,910",-1.132813,5.671875,9.140625
"1,035,450",281.744,"99,907",-0.945313,5.820313,9.445313
"1,035,466",281.744,"99,894",-0.382813,5.781250,9.937500
"1,035,481",281.744,"99,894",0.031250,5.968750,9.898438
"1,035,497",281.744,"99,895",0.382813,5.867188,9.539063
"1,035,512",281.739,"99,899",0.726563,5.835938,9.601563
"1,035,527",281.739,"99,903",1.273438,5.625000,9.218750
"1,035,543",281.744,"99,889",1.593750,5.242188,9.515625
"1,035,558",281.739,"99,905",1.398438,5.148438,9.789063
"1,035,574",281.739,"99,887",1.000000,4.718750,9.843750
"1,035,589",281.739,"99,910",1.093750,4.710938,9.046875
"1,035,605",281.744,"99,918",0.960938,4.640625,8.570313
"1,035,620",281.739,"99,915",0.320313,4.625000,8.640625
"1,035,636",281.739,"99,915",-0.101563,4.695313,8.804688
"1,035,651",281.744,"99,917",-0.718750,4.593750,8.945313
"1,035,666",281.739,"99,915",-1.320313,4.593750,10.140625
"1,035,682",281.739,"99,938",-2.140625,4.960938,9.648438
"1,035,697",281.744,"99,906",-2.804688,5.085938,8.664063
"1,035,713",281.733,"99,919",-3.218750,5.039063,9.523438
"1,035,728",281.739,"99,920",-3.804688,4.781250,9.757813
"1,035,744",281.739,"99,920",-4.453125,4.257813,9.890625
"1,035,759",281.739,"99,914",-4.890625,3.859375,9.937500
"1,035,775",281.739,"99,910",-5.132813,3.484375,9.820313
"1,035,790",281.739,"99,916",-4.976563,3.367188,9.812500
"1,035,806",281.739,"99,932",-5.312500,3.070313,9.953125
"1,035,821",281.744,"99,911",-5.625000,2.734375,8.875000
"1,035,836",281.739,"99,910",-5.625000,2.632813,8.593750
"1,035,852",281.744,"99,918",-5.593750,2.617188,9.328125
"1,035,867",281.739,"99,910",-5.484375,2.468750,8.812500
"1,035,883",281.739,"99,910",-5.171875,2.664063,9.140625
"1,035,898",281.739,"99,916",-4.945313,3.093750,8.921875
"1,035,914",281.739,"99,944",-4.859375,2.960938,7.984375
"1,035,929",281.739,"99,916",-5.179688,2.851563,8.453125
"1,035,945",281.744,"99,911",-5.062500,3.156250,8.187500
"1,035,960",281.739,"99,932",-4.773438,3.500000,9.531250
"1,035,975",281.733,"99,931",-4.601563,3.523438,8.640625
"1,035,991",281.739,"99,926",-4.125000,3.468750,8.226563
"1,036,006",281.739,"99,926",-3.507813,3.703125,8.742188
"1,036,022",281.739,"99,921",-3.148438,3.710938,8.335938
"1,036,037",281.739,"99,943",-2.906250,3.757813,8.750000
"1,036,053",281.739,"99,932",-2.031250,4.171875,8.968750
"1,036,068",281.739,"99,954",-1.171875,3.984375,9.515625
"1,036,084",281.739,"99,938",-0.804688,3.507813,13.054688
"1,036,099",281.739,"99,949",-0.625000,3.257813,13.203125
"1,036,114",281.739,"99,949",-0.031250,3.437500,10.484375
"1,036,130",281.739,"99,950",0.500000,4.156250,8.625000
"1,036,145",281.739,"99,938",0.765625,4.531250,8.515625
"1,036,161",281.739,"99,950",-0.367188,3.156250,16.406250
"1,036,176",281.739,"99,938",-0.335938,2.976563,14.945313
"1,036,192",281.739,"99,960",-0.476563,3.335938,17.031250
"1,036,207",281.739,"99,932",-0.078125,4.343750,11.812500
"1,036,223",281.739,"99,954",-0.273438,4.210938,12.007813
"1,036,238",281.739,"99,973",0.031250,4.062500,13.367188
"1,036,253",281.739,"99,950",0.570313,4.015625,10.664063
"1,036,269",281.733,"99,948",1.414063,4.367188,7.601563
"1,036,284",281.739,"99,971",-0.242188,2.976563,16.359375
"1,036,300",281.733,"99,959",1.078125,5.195313,0.726563
"1,036,315",281.739,"99,961",-0.984375,2.632813,22.406250
"1,036,331",281.744,"99,968",0.867188,4.054688,3.320313
"1,036,346",281.739,"99,973",4.523438,7.687500,-8.257813
"1,036,362",281.739,"99,967",1.500000,6.070313,4.257813
"1,036,377",281.739,"99,961",-0.585938,5.148438,2.648438
"1,036,393",281.739,"99,984",-3.492188,6.593750,5.320313
"1,036,408",281.739,"99,971",-2.164063,5.562500,7.335938
"1,036,423",281.744,"99,968",-1.000000,4.882813,5.250000
"1,036,439",281.739,"99,961",-1.625000,5.960938,10.437500
"1,036,454",281.733,"99,976",-3.726563,5.664063,12.453125
"1,036,470",281.739,"99,977",-5.218750,6.617188,9.742188
"1,036,485",281.739,"99,984",-6.398438,6.921875,9.140625
"1,036,501",281.739,"99,972",-7.781250,6.437500,9.335938
"1,036,516",281.739,"99,967",-7.585938,5.632813,9.539063
"1,036,532",281.739,"99,966",-5.992188,4.789063,13.046875
"1,036,547",281.739,"99,962",-6.500000,5.023438,11.265625
"1,036,562",281.733,"99,970",-5.460938,4.265625,10.812500
"1,036,578",281.733,"99,965",-4.617188,4.546875,10.187500
"1,036,593",281.739,"99,985",-3.523438,4.835938,9.062500
"1,036,609",281.739,"99,989",-2.937500,4.812500,8.984375
"1,036,624",281.744,"99,969",-3.390625,4.210938,10.929688
"1,036,640",281.739,"99,971",-2.992188,4.007813,10.000000
"1,036,655",281.739,"99,995",-4.585938,3.835938,9.562500
"1,036,671",281.744,"99,991",-4.140625,3.585938,9.109375
"1,036,686",281.739,"99,995",-3.851563,3.734375,9.343750
"1,036,701",281.739,"100,000",-3.593750,3.890625,10.757813
"1,036,717",281.739,"99,984",-3.562500,3.562500,10.015625
"1,036,732",281.744,"99,974",-3.000000,2.992188,10.750000
"1,036,748",281.739,"99,996",-2.648438,2.335938,13.359375
"1,036,763",281.744,"99,997",-2.242188,2.187500,13.640625
"1,036,779",281.744,"100,020",-1.695313,1.953125,13.132813
"1,036,794",281.739,"99,994",-1.265625,1.867188,12.820313
"1,036,810",281.744,"100,008",-1.007813,1.648438,11.859375
"1,036,825",281.739,"100,012",-0.585938,1.562500,9.351563
"1,036,840",281.739,"100,024",-0.710938,1.171875,7.851563
"1,036,856",281.739,"100,018",-0.875000,0.757813,8.507813
"1,036,871",281.739,"100,002",-1.031250,0.789063,9.421875
"1,036,887",281.739,"100,011",-1.507813,0.687500,8.734375
"1,036,902",281.744,"100,015",-2.156250,0.851563,8.710938
"1,036,918",281.739,"100,035",-2.632813,1.250000,7.218750
"1,036,933",281.739,"100,018",-3.203125,1.710938,6.054688
"1,036,949",281.744,"100,037",-3.531250,1.953125,6.500000
"1,036,964",281.744,"100,031",-3.093750,2.390625,5.757813
"1,036,980",281.739,"100,034",-2.867188,2.585938,6.828125
"1,036,995",281.739,"100,024",-2.320313,2.664063,7.531250
"1,037,010",281.739,"100,019",-1.398438,2.882813,6.781250
"1,037,026",281.744,"100,025",-0.554688,3.078125,8.085938
"1,037,041",281.739,"100,041",-0.460938,2.734375,9.656250
"1,037,057",281.733,"100,028",-0.070313,2.773438,9.437500
"1,037,072",281.750,"100,033",0.234375,2.945313,10.281250
"1,037,088",281.733,"100,027",0.109375,3.156250,10.445313
"1,037,103",281.739,"100,017",0.031250,3.382813,9.937500
"1,037,119",281.739,"100,029",0.203125,3.546875,11.054688
"1,037,134",281.739,"100,028",0.234375,3.703125,11.304688
"1,037,149",281.739,"100,028",0.125000,4.218750,10.164063
"1,037,165",281.744,"100,014",0.414063,4.437500,8.976563
"1,037,180",281.739,"100,040",0.812500,4.382813,8.890625
"1,037,196",281.739,"100,011",1.445313,4.406250,9.398438
"1,037,211",281.739,"100,035",1.703125,4.429688,9.039063
"1,037,227",281.733,"100,032",2.132813,4.453125,8.023438
"1,037,242",281.739,"100,040",2.218750,4.585938,9.093750
"1,037,258",281.739,"100,028",2.328125,4.757813,8.656250
"1,037,273",281.739,"100,028",2.367188,4.812500,8.507813
"1,037,288",281.733,"100,039",2.234375,5.031250,9.757813
"1,037,304",281.739,"100,030",1.773438,5.257813,10.164063
"1,037,319",281.728,"100,037",1.218750,5.656250,9.257813
"1,037,335",281.744,"100,042",0.757813,5.703125,10.039063
"1,037,350",281.733,"100,033",-0.039063,5.781250,10.500000
"1,037,366",281.739,"100,053",-0.953125,5.867188,10.789063
"1,037,381",281.733,"100,056",-1.484375,5.593750,11.718750
"1,037,397",281.733,"100,061",-1.851563,5.328125,11.648438
"1,037,412",281.733,"100,079",-2.156250,5.085938,12.101563
"1,037,427",281.733,"100,061",-2.531250,5.085938,12.742188
"1,037,443",281.733,"100,078",-2.710938,4.976563,12.437500
"1,037,458",281.733,"100,062",-3.000000,4.312500,13.687500
"1,037,474",281.733,"100,062",-3.156250,4.406250,14.546875
"1,037,489",281.728,"100,054",-3.382813,4.953125,11.679688
"1,037,505",281.733,"100,056",-4.164063,5.093750,9.718750
"1,037,520",281.728,"100,060",-4.398438,4.898438,9.812500
"1,037,536",281.739,"100,057",-4.335938,4.718750,10.171875
"1,037,551",281.728,"100,054",-4.640625,4.257813,8.812500
"1,037,567",281.733,"100,055",-5.023438,4.210938,9.820313
"1,037,582",281.733,"100,056",-5.039063,3.882813,9.781250
"1,037,597",281.728,"100,048",-5.015625,3.593750,8.429688
"1,037,613",281.728,"100,049",-5.062500,3.531250,9.132813
"1,037,628",281.733,"100,067",-5.390625,3.531250,7.445313
"1,037,644",281.728,"100,071",-5.617188,3.210938,5.992188
"1,037,659",281.728,"100,042",-5.726563,3.367188,8.484375
"1,037,675",281.728,"100,066",-5.226563,3.765625,8.406250
"1,037,690",281.733,"100,061",-5.164063,3.750000,8.226563
"1,037,706",281.728,"100,054",-5.085938,4.148438,8.601563
"1,037,721",281.728,"100,065",-4.726563,4.515625,8.781250
"1,037,736",281.728,"100,054",-4.414063,4.179688,9.234375
"1,037,752",281.728,"100,059",-4.140625,4.117188,9.898438
"1,037,767",281.733,"100,072",-4.000000,4.765625,10.492188
"1,037,783",281.728,"100,076",-4.046875,4.984375,10.140625
"1,037,798",281.733,"100,055",-3.773438,5.015625,9.859375
"1,037,814",281.733,"100,072",-3.320313,4.859375,10.601563
"1,037,829",281.733,"100,089",-3.171875,4.632813,10.359375
"1,037,845",281.722,"100,093",-2.789063,4.851563,11.250000
"1,037,860",281.733,"100,095",-2.312500,4.906250,10.414063
"1,037,875",281.728,"100,094",-2.031250,4.820313,10.750000
"1,037,891",281.722,"100,075",-1.203125,5.039063,10.531250
"1,037,906",281.733,"100,089",-0.531250,5.125000,8.921875
"1,037,922",281.739,"100,103",-0.125000,5.000000,9.125000
"1,037,937",281.722,"100,075",0.351563,5.046875,9.390625
"1,037,953",281.728,"100,105",0.945313,5.023438,8.742188
"1,037,968",281.733,"100,101",1.140625,4.953125,8.890625
"1,037,984",281.728,"100,089",1.179688,4.835938,9.000000
"1,037,999",281.722,"100,092",1.250000,4.695313,8.562500
"1,038,014",281.728,"100,082",0.437500,4.523438,9.234375
"1,038,030",281.728,"100,099",-0.164063,4.062500,9.054688
"1,038,045",281.722,"100,086",-0.796875,3.820313,8.312500
"1,038,061",281.722,"100,104",-0.851563,3.875000,7.640625
"1,038,076",281.728,"100,093",-1.273438,3.500000,7.773438
"1,038,092",281.733,"100,067",-1.765625,3.187500,7.687500
"1,038,107",281.722,"100,104",-2.007813,3.203125,8.039063
"1,038,123",281.722,"100,097",-2.335938,2.742188,7.640625
"1,038,138",281.728,"100,094",-2.640625,2.281250,7.507813
"1,038,153",281.728,"100,076",-2.781250,2.531250,7.945313
"1,038,169",281.722,"100,069",-2.937500,2.640625,6.726563
"1,038,184",281.722,"100,093",-3.070313,2.750000,7.484375
"1,038,200",281.722,"100,085",-3.335938,2.484375,8.046875
"1,038,215",281.722,"100,081",-3.335938,2.085938,8.031250
"1,038,231",281.728,"100,088",-3.468750,1.882813,8.203125
"1,038,246",281.728,"100,093",-3.734375,1.742188,8.796875
"1,038,262",281.717,"100,083",-3.898438,1.320313,7.984375
"1,038,277",281.722,"100,092",-4.015625,0.804688,8.054688
"1,038,293",281.722,"100,085",-4.226563,0.710938,8.867188
"1,038,308",281.722,"100,070",-4.265625,0.437500,8.007813
"1,038,323",281.728,"100,082",-4.585938,0.210938,6.687500
"1,038,339",281.722,"100,087",-4.953125,0.320313,8.328125
"1,038,354",281.728,"100,082",-4.968750,0.250000,8.984375
"1,038,370",281.728,"100,111",-4.742188,-0.117188,8.226563
"1,038,385",281.722,"100,097",-4.164063,-0.671875,8.914063
"1,038,401",281.717,"100,067",-3.390625,-1.265625,8.539063
"1,038,416",281.722,"100,093",-3.218750,-1.453125,9.281250
"1,038,432",281.722,"100,075",-3.132813,-2.078125,8.367188
"1,038,447",281.717,"100,089",-3.054688,-2.445313,8.765625
"1,038,462",281.728,"100,099",-3.046875,-2.343750,9.671875
"1,038,478",281.717,"100,118",-3.148438,-2.710938,9.015625
"1,038,493",281.722,"100,119",-3.429688,-2.960938,9.750000
"1,038,509",281.722,"100,119",-3.726563,-3.226563,9.234375
"1,038,524",281.722,"100,103",-4.000000,-2.898438,9.531250
"1,038,540",281.722,"100,127",-4.492188,-2.406250,10.351563
"1,038,555",281.717,"100,112",-4.515625,-2.265625,9.921875
"1,038,571",281.722,"100,136",-4.625000,-1.945313,9.296875
"1,038,586",281.717,"100,136",-5.140625,-1.609375,9.546875
"1,038,601",281.717,"100,112",-5.632813,-1.554688,9.570313
"1,038,617",281.722,"100,126",-5.875000,-1.281250,8.960938
"1,038,632",281.722,"100,150",-6.226563,-1.000000,8.945313
"1,038,648",281.722,"100,165",-6.281250,-0.921875,8.718750
"1,038,663",281.717,"100,146",-6.406250,-0.617188,10.132813
"1,038,679",281.722,"100,160",-6.328125,-0.187500,10.148438
"1,038,694",281.722,"100,159",-5.882813,0.257813,9.406250
"1,038,710",281.717,"100,146",-5.007813,1.234375,9.203125
"1,038,725",281.717,"100,140",-3.984375,2.031250,9.195313
"1,038,740",281.717,"100,135",-2.343750,2.531250,11.335938
"1,038,756",281.717,"100,112",-0.648438,3.304688,9.062500
"1,038,771",281.717,"100,136",1.460938,3.804688,11.312500
"1,038,787",281.717,"100,146",3.695313,3.234375,11.671875
"1,038,802",281.722,"100,125",4.945313,2.656250,11.875000
"1,038,818",281.711,"100,144",6.531250,2.507813,12.507813
"1,038,833",281.711,"100,138",7.492188,2.343750,11.851563
"1,038,849",281.717,"100,123",7.273438,1.781250,12.250000
"1,038,864",281.706,"100,137",7.023438,1.351563,12.125000
"1,038,880",281.711,"100,144",7.632813,1.320313,11.437500
"1,038,895",281.711,"100,128",7.890625,1.164063,10.929688
"1,038,910",281.706,"100,136",8.429688,1.054688,8.757813
"1,038,926",281.711,"100,139",8.421875,1.257813,9.539063
"1,038,941",281.711,"100,132",7.554688,1.195313,9.414063
"1,038,957",281.711,"100,132",6.343750,0.820313,8.812500
"1,038,972",281.706,"100,153",4.632813,0.718750,10.460938
"1,038,988",281.711,"100,139",4.023438,0.796875,10.257813
"1,039,003",281.711,"100,149",2.890625,1.335938,8.117188
"1,039,019",281.700,"100,135",1.648438,2.093750,9.812500
"1,039,034",281.700,"100,158",0.679688,2.648438,9.921875
"1,039,049",281.694,"100,156",-0.929688,3.757813,7.843750
"1,039,065",281.694,"100,145",-2.734375,4.375000,8.773438
"1,039,080",281.700,"100,146",-4.210938,4.546875,8.750000
"1,039,096",281.700,"100,174",-5.062500,4.421875,9.445313
"1,039,111",281.700,"100,169",-5.406250,4.078125,9.265625
"1,039,127",281.700,"100,169",-5.468750,4.351563,7.617188
"1,039,142",281.700,"100,187",-5.390625,4.375000,8.992188
"1,039,158",281.700,"100,181",-5.007813,4.382813,9.476563
"1,039,173",281.700,"100,175",-3.968750,3.773438,9.625000
"1,039,188",281.706,"100,193",-2.835938,3.578125,10.765625
"1,039,204",281.700,"100,203",-2.039063,3.078125,11.640625
"1,039,219",281.700,"100,198",-2.078125,2.382813,12.523438
"1,039,235",281.706,"100,205",-1.742188,1.390625,12.414063
"1,039,250",281.700,"100,186",-1.617188,0.703125,12.125000
"1,039,266",281.700,"100,209",-1.882813,0.656250,11.757813
"1,039,281",281.700,"100,220",-2.093750,0.710938,10.414063
"1,039,297",281.694,"100,212",-1.617188,1.031250,9.703125
"1,039,312",281.700,"100,198",-1.523438,1.210938,9.789063
"1,039,327",281.700,"100,191",-1.632813,1.179688,9.296875
"1,039,343",281.700,"100,197",-1.453125,1.429688,10.007813
"1,039,358",281.706,"100,188",-1.617188,1.476563,8.804688
"1,039,374",281.700,"100,203",-1.906250,1.453125,8.601563
"1,039,389",281.694,"100,190",-2.085938,1.625000,8.992188
"1,039,405",281.706,"100,199",-2.437500,2.515625,9.132813
"1,039,420",281.694,"100,178",-2.671875,2.523438,9.429688
"1,039,436",281.694,"100,185",-3.265625,2.468750,9.054688
"1,039,451",281.700,"100,180",-3.671875,3.117188,8.734375
"1,039,467",281.694,"100,178",-4.210938,3.453125,9.054688
"1,039,482",281.700,"100,181",-4.437500,2.929688,9.117188
"1,039,497",281.694,"100,184",-4.593750,3.125000,9.335938
"1,039,513",281.694,"100,168",-4.812500,3.421875,9.703125
"1,039,528",281.706,"100,204",-4.859375,3.281250,9.718750
"1,039,544",281.694,"100,185",-4.757813,2.648438,10.046875
"1,039,559",281.694,"100,207",-4.851563,2.398438,10.007813
"1,039,575",281.706,"100,193",-4.929688,2.125000,10.234375
"1,039,590",281.694,"100,201",-5.289063,1.617188,10.476563
"1,039,606",281.700,"100,181",-5.632813,1.265625,9.875000
"1,039,621",281.706,"100,210",-6.101563,1.078125,10.367188
"1,039,636",281.694,"100,190",-6.515625,1.257813,11.085938
"1,039,652",281.700,"100,203",-6.812500,1.710938,11.593750
"1,039,667",281.706,"100,183",-7.132813,2.273438,12.976563
"1,039,683",281.700,"100,191",-7.164063,2.531250,12.476563
"1,039,698",281.700,"100,197",-6.765625,3.195313,12.632813
"1,039,714",281.694,"100,219",-6.304688,3.546875,11.539063
"1,039,729",281.700,"100,220",-5.382813,3.406250,10.460938
"1,039,745",281.694,"100,207",-4.156250,3.210938,10.343750
"1,039,760",281.694,"100,190",-3.257813,2.867188,10.640625
"1,039,775",281.700,"100,214",-2.421875,2.726563,10.914063
"1,039,791",281.700,"100,197",-2.210938,2.789063,10.390625
"1,039,806",281.700,"100,197",-2.164063,3.015625,10.679688
"1,039,822",281.689,"100,216",-2.437500,3.164063,10.664063
"1,039,837",281.700,"100,221",-2.546875,3.382813,10.218750
"1,039,853",281.694,"100,236",-2.710938,3.484375,9.382813
"1,039,868",281.700,"100,221",-2.710938,3.304688,10.382813
"1,039,884",281.694,"100,207",-2.703125,3.460938,9.945313
"1,039,899",281.700,"100,214",-2.570313,3.765625,8.648438
"1,039,914",281.694,"100,230",-2.507813,3.671875,9.125000
"1,039,930",281.694,"100,236",-2.289063,2.906250,8.648438
"1,039,945",281.689,"100,228",-2.218750,2.765625,9.109375
"1,039,961",281.689,"100,233",-2.296875,2.617188,9.945313
"1,039,976",281.689,"100,244",-2.351563,2.367188,10.070313
"1,039,992",281.694,"100,240",-2.539063,2.453125,9.851563
"1,040,007",281.689,"100,239",-2.890625,2.382813,10.382813
"1,040,023",281.683,"100,213",-3.015625,2.437500,10.406250
"1,040,038",281.689,"100,233",-3.468750,2.835938,11.179688
"1,040,054",281.694,"100,241",-4.015625,2.828125,11.070313
"1,040,069",281.683,"100,225",-4.218750,2.781250,10.054688
"1,040,084",281.683,"100,249",-4.226563,2.421875,9.507813
"1,040,100",281.683,"100,249",-4.125000,2.484375,10.406250
"1,040,115",281.689,"100,256",-4.414063,2.585938,10.273438
"1,040,131",281.683,"100,272",-4.703125,2.554688,11.257813
"1,040,146",281.678,"100,280",-4.859375,2.710938,11.250000
"1,040,162",281.689,"100,262",-4.453125,3.296875,10.554688
"1,040,177",281.683,"100,264",-3.828125,3.804688,9.226563
"1,040,193",281.678,"100,268",-3.546875,3.703125,10.664063
"1,040,208",281.683,"100,259",-2.898438,3.640625,10.015625
"1,040,223",281.678,"100,258",-2.273438,3.406250,9.421875
"1,040,239",281.672,"100,290",-1.945313,3.117188,10.945313
"1,040,254",281.678,"100,285",-1.859375,2.960938,12.281250
"1,040,270",281.683,"100,281",-1.523438,3.070313,9.523438
"1,040,285",281.683,"100,293",-1.617188,2.976563,8.960938
"1,040,301",281.672,"100,289",-1.796875,3.101563,8.296875
"1,040,316",281.672,"100,262",-1.835938,3.640625,10.109375
"1,040,332",281.672,"100,279",-1.796875,4.515625,10.210938
"1,040,347",281.672,"100,278",-1.890625,5.234375,8.921875
"1,040,362",281.672,"100,284",-1.968750,5.796875,10.421875
"1,040,378",281.672,"100,273",-1.539063,6.085938,10.125000
"1,040,393",281.667,"100,260",-0.562500,6.304688,8.242188
"1,040,409",281.667,"100,270",0.234375,5.921875,11.609375
"1,040,424",281.678,"100,280",0.937500,5.984375,11.390625
