108864	11	99982.000000	282.24	-76.242187	-7.359375	3.218750	0.010642	0.001064	0.005321	0.00	0.01	52.56	98.31	74.58	106.55	1	0	0	0	0
108876	12	99984.664062	282.23	-76.986976	-8.921875	2.505209	0.012771	-0.006385	-0.002128	0.00	0.01	53.20	98.66	73.88	106.33	1	0	0	0	0
108887	11	99982.250000	282.23	-76.817382	-9.295411	2.634278	0.014899	-0.013835	0.003193	0.00	0.00	53.73	98.90	73.23	106.53	1	0	0	0	0
108899	12	99974.750000	282.23	-75.733398	-8.479982	3.605957	0.019156	-0.017028	0.005321	0.00	0.00	54.28	99.14	72.53	107.12	1	0	0	0	0
108910	11	99965.000000	282.24	-74.204689	-7.573438	3.079688	0.019156	-0.024477	0.003193	0.00	0.01	54.88	99.42	71.76	107.90	1	0	0	0	0
108921	11	99958.250000	282.24	-72.574218	-6.974610	3.046876	0.015963	-0.022349	0.003193	0.00	0.01	55.48	99.67	70.91	108.44	1	0	0	0	0
108933	12	99956.375000	282.23	-70.865234	-6.852539	4.003907	0.014899	-0.019156	0.001064	0.00	0.01	55.96	99.80	69.97	108.59	1	0	0	0	0
108944	11	99931.468750	282.23	-68.606773	-7.819792	4.557813	0.011706	-0.012771	0.004257	0.00	0.01	56.83	100.27	68.91	110.58	1	0	0	0	0
108956	12	99902.500000	282.23	-66.301269	-8.699219	4.511719	0.006385	-0.008514	-0.001064	0.00	0.00	58.05	101.08	67.73	112.89	1	0	0	0	0
108967	11	99877.500000	282.23	-64.206542	-8.738282	3.300781	0.002128	0.002128	-0.002128	0.00	0.01	59.48	102.04	66.46	114.88	1	0	0	0	0
108979	12	99873.265625	282.23	-62.415103	-8.469271	2.992188	0.005321	0.005321	-0.003193	0.00	0.01	60.64	102.73	65.15	115.22	1	0	0	0	0
108989	10	99879.132812	282.23	-60.685939	-8.020314	3.109896	0.010642	0.004257	0.001064	0.00	0.00	61.40	103.00	63.79	114.75	1	0	0	0	0
109001	12	99889.796875	282.23	-58.685939	-7.379688	3.385938	0.010642	0.000000	0.001064	0.00	0.01	61.77	102.87	62.38	113.90	1	0	0	0	0
109012	11	99875.500000	282.23	-57.173339	-6.777344	3.708008	0.012771	0.002128	0.001064	0.00	0.02	62.32	102.91	60.95	115.04	1	0	0	0	0
109024	12	99854.929687	282.23	-55.873439	-6.209896	3.943750	0.011706	-0.001064	0.002128	0.00	0.02	63.15	103.20	59.54	116.69	1	0	0	0	0
109035	11	99874.265625	282.23	-54.607814	-5.808855	3.225000	0.013835	-0.001064	-0.001064	0.00	0.02	63.39	102.90	58.14	115.14	1	0	0	0	0
109047	12	99852.000000	282.23	-52.545898	-6.169922	3.072266	0.013835	-0.001064	0.000000	0.00	0.02	64.01	102.95	56.68	116.92	1	0	0	0	0
109058	11	99802.000000	282.23	-49.953125	-7.039063	3.296875	0.009578	-0.002128	0.003193	0.00	0.02	65.47	103.80	55.10	120.91	1	0	0	0	0
109069	11	99831.335937	282.23	-47.375000	-6.471354	2.739584	0.006385	0.003193	0.002128	0.00	0.02	65.99	103.70	53.44	118.57	1	0	0	0	0
109080	11	99841.000000	282.23	-44.296386	-6.209473	2.639161	0.001064	0.004257	-0.001064	0.00	0.02	66.19	103.27	51.64	117.80	1	0	0	0	0
109092	12	99831.000000	282.23	-40.717285	-6.253418	2.995605	0.002128	0.000000	0.003193	0.00	0.02	66.54	102.95	49.67	118.60	1	0	0	0	0
109103	11	99807.796875	282.24	-37.603126	-5.896875	3.214063	0.004257	0.002128	0.001064	0.00	0.02	67.26	102.96	47.59	120.45	1	0	0	0	0
109114	11	99793.500000	282.24	-34.523437	-5.273438	3.187501	0.007450	-0.007450	0.005321	0.00	0.02	68.08	103.05	45.42	121.59	1	0	0	0	0
109125	11	99794.750000	282.23	-31.417968	-4.316406	2.816407	0.009578	-0.011706	0.006385	0.00	0.02	68.68	102.89	43.16	121.49	1	0	0	0	0
109136	11	99752.335937	282.23	-31.271875	-5.691667	2.942188	0.013835	-0.019156	0.006385	0.00	0.02	69.97	103.39	41.10	124.88	1	0	0	0	0
109148	12	99709.562500	282.23	-30.143554	-6.470703	2.827149	0.019156	-0.020220	0.005321	0.00	0.01	71.79	104.40	39.12	128.30	1	0	0	0	0
109159	11	99691.437500	282.23	-24.997070	-4.498047	1.860352	0.020220	-0.021285	0.007450	0.00	0.01	73.53	105.27	36.84	129.75	1	0	0	0	0
109170	11	99710.265625	282.23	-20.722396	-3.990104	1.420834	0.020220	-0.022349	0.002128	0.00	0.02	74.47	105.31	34.38	128.24	1	0	0	0	0
109182	12	99725.601562	282.23	-17.240104	-4.375521	1.237500	0.019156	-0.018092	0.004257	0.00	0.01	74.88	104.80	31.82	127.02	1	0	0	0	0
109193	11	99663.601562	282.22	-15.432813	-5.823438	1.175000	0.019156	-0.013835	0.000000	0.00	0.02	76.41	105.37	29.33	131.98	1	0	0	0	0
109205	12	99625.312500	282.22	-12.949219	-5.352051	0.653809	0.013835	-0.008514	0.003193	0.00	0.01	78.33	106.29	26.84	135.04	1	0	0	0	0
109215	10	99599.929687	282.23	-10.299479	-4.234375	0.089063	0.012771	-0.002128	0.001064	0.00	0.01	80.28	107.21	24.33	137.07	1	0	0	0	0
109227	12	99599.265625	282.22	-8.763022	-4.703125	0.901563	0.008514	0.000000	0.004257	0.00	0.01	81.76	107.64	21.91	137.12	1	0	0	0	0
