timestampMs	pressurePa	barometerTemperatureK	accelerationMSS_x	accelerationMSS_y	accelerationMSS_z	velocityRadS_x	velocityRadS_y	velocityRadS_z	imuTemperatureK	batterVoltageV	altitudeM	velocityMS	accelerationMSS	unfilteredAltitudeM	flightState	drogueContinuity	drogueFired	mainContinuity	mainFired
10927336	94532.484375	282.31	-16.663642	-9.040505	-35.434185	0.023412	0.454424	-4.749637	287.91	3.94	466.93	-44.07	0.05	572.337219	2	0	0	0	0
10927346	94532.484375	282.31	-17.587804	-3.098096	-29.951463	-0.576810	0.675782	-4.775178	287.81	3.94	466.22	-44.33	0.05	572.337219	2	0	0	0	0
10927356	94532.484375	282.31	-18.162414	-6.023811	-28.629863	-1.009949	0.841802	-4.841160	287.62	3.94	465.69	-44.42	0.04	572.337219	2	0	0	0	0
10927366	94536.015625	282.33	-18.737022	-6.296750	-29.309816	-1.341987	1.062096	-4.863509	287.96	3.94	465.21	-44.45	0.04	572.031127	2	0	0	0	0
10927376	94514.328125	282.31	-20.312406	-2.968810	-34.012027	-1.634649	1.363272	-4.874151	287.62	3.93	465.32	-43.92	0.03	573.911071	2	0	0	0	0
10927386	94499.703125	282.33	-20.666748	-3.256114	-33.446998	-1.807054	1.653805	-4.885857	287.96	3.93	465.72	-43.10	0.02	575.179016	2	0	0	0	0
10927396	94481.546875	282.33	-21.222204	-4.194641	-29.386430	-1.854944	1.956045	-4.870958	287.77	3.94	466.42	-42.00	0.02	576.753356	2	0	0	0	0
10927406	94463.406250	282.33	-22.337902	0.138863	-31.617826	-1.754907	2.246579	-4.849674	287.77	3.94	467.35	-40.69	0.01	578.326538	2	0	0	0	0
10927416	94459.875000	282.31	-22.926874	1.450886	-29.290662	-1.514392	2.534984	-4.816683	287.62	3.94	468.13	-39.54	0.00	578.632812	2	0	0	0	0
10927426	94445.250000	282.33	-22.893356	1.259350	-28.031312	-1.090830	2.796783	-4.767728	287.77	3.94	469.04	-38.27	0.00	579.901306	2	0	0	0	0
10927436	94405.406250	282.31	-24.473529	7.671021	-26.259603	-0.527855	3.044748	-4.709196	287.77	3.94	470.59	-36.39	-0.00	583.358032	2	0	0	0	0
10927446	94423.562500	282.31	-24.123975	2.849099	-27.054479	0.080881	3.273556	-4.676205	287.77	3.94	471.38	-35.27	-0.00	581.782714	2	0	0	0	0
10927456	94423.562500	282.31	-24.349031	4.261679	-23.424869	0.652369	3.406584	-4.666627	287.62	3.94	471.98	-34.35	-0.01	581.782714	2	0	0	0	0
10927466	94423.562500	282.31	-24.440010	0.909796	-19.900604	1.112115	3.508750	-4.681526	287.81	3.94	472.44	-33.57	-0.01	581.782714	2	0	0	0	0
10927476	94405.406250	282.31	-24.961946	2.935291	-23.946805	1.588888	3.592824	-4.716645	287.62	3.94	473.18	-32.52	-0.01	583.358032	2	0	0	0	0
10927486	94408.937500	282.33	-25.637111	3.485957	-25.742456	2.055018	3.683283	-4.750701	287.77	3.94	473.67	-31.73	-0.01	583.051635	2	0	0	0	0
10927496	94408.937500	282.33	-26.489446	2.791639	-22.160730	2.453038	3.763100	-4.816683	287.62	3.94	474.05	-31.06	-0.01	583.051635	2	0	0	0	0
10927506	94369.109375	282.31	-26.202142	2.691082	-18.516756	2.827646	3.748201	-4.914591	287.77	3.93	475.19	-29.65	-0.02	586.508056	2	0	0	0	0
10927516	94387.265625	282.31	-26.977865	-0.354341	-20.053833	3.157556	3.709888	-5.019949	287.62	3.94	475.67	-28.89	-0.02	584.932250	2	0	0	0	0
10927526	94441.718750	282.31	-26.532543	-2.145204	-19.388244	3.431061	3.618365	-5.151914	287.96	3.94	474.86	-29.40	-0.01	580.207641	2	0	0	0	0
10927536	94423.562500	282.31	-27.418397	-1.278503	-13.651738	3.472566	3.605594	-5.270043	288.01	3.94	474.64	-29.33	-0.01	581.782714	2	0	0	0	0
10927546	94390.781250	282.33	-28.763938	-2.997540	-16.280570	3.383171	3.519392	-5.409456	287.81	3.94	475.18	-28.52	-0.01	584.627136	2	0	0	0	0
10927556	94441.718750	282.31	-29.127857	-3.327940	-22.251710	3.216088	3.358694	-5.544612	287.77	3.94	474.49	-28.91	-0.01	580.207641	2	0	0	0	0
10927566	94427.093750	282.33	-29.783868	-6.177040	-21.423316	2.823389	3.269299	-5.696797	287.77	3.94	474.29	-28.83	-0.01	581.476379	2	0	0	0	0
10927576	94463.406250	282.33	-30.066385	-3.318363	-13.359644	2.414726	3.165005	-5.811733	287.91	3.94	473.35	-29.46	-0.01	578.326538	2	0	0	0	0
10927586	94387.265625	282.31	-30.636203	-2.638410	-10.381258	2.139092	3.030913	-5.890486	287.91	3.94	474.29	-28.26	-0.01	584.932250	2	0	0	0	0
10927596	94459.875000	282.31	-30.588319	-3.074154	-8.058882	1.954981	2.889371	-5.971367	287.67	3.94	473.44	-28.82	-0.01	578.632812	2	0	0	0	0
10927606	94387.265625	282.31	-30.664934	-5.439626	-7.283161	1.844302	2.773370	-6.082046	288.01	3.94	474.36	-27.64	-0.01	584.932250	2	0	0	0	0
10927616	94369.109375	282.31	-30.760702	-2.978386	-6.670245	1.693182	2.622251	-6.153349	287.81	3.94	475.45	-26.31	-0.01	586.508056	2	0	0	0	0
10927626	94387.265625	282.31	-31.627403	-4.797980	-7.685387	1.445217	2.505186	-6.226781	287.67	3.94	475.89	-25.63	-0.01	584.932250	2	0	0	0	0
10927636	94372.640625	282.33	-31.814151	-3.624821	-5.880159	1.286648	2.415791	-6.297020	287.91	3.94	476.54	-24.75	-0.02	586.201599	2	0	0	0	0
10927646	94387.265625	282.31	-31.972169	-2.719813	-7.742848	1.160005	2.324267	-6.347038	287.91	3.94	476.72	-24.33	-0.02	584.932250	2	0	0	0	0
10927656	94336.328125	282.33	-31.799785	0.689530	-6.540958	1.079124	2.219973	-6.342782	287.81	3.93	477.96	-22.90	-0.02	589.353881	2	0	0	0	0
10927666	94332.796875	282.31	-31.287427	0.890643	-5.204994	1.021656	2.105037	-6.356616	287.77	3.94	478.98	-21.69	-0.02	589.660461	2	0	0	0	0
10927676	94336.328125	282.33	-31.478963	2.221819	-5.659892	0.993986	2.008193	-6.406635	287.77	3.94	479.68	-20.80	-0.02	589.353881	2	0	0	0	0
10927686	94350.953125	282.31	-31.273061	3.768473	-4.697423	0.981215	1.906027	-6.385351	287.77	3.94	479.89	-20.39	-0.02	588.084167	2	0	0	0	0
10927696	94336.328125	282.33	-31.048007	2.121262	-5.348646	1.001435	1.836852	-6.420470	287.81	3.94	480.37	-19.73	-0.02	589.353881	2	0	0	0	0
10927706	94332.796875	282.31	-31.071949	2.059013	-3.849876	1.028041	1.741072	-6.446012	287.77	3.94	480.81	-19.11	-0.02	589.660461	2	0	0	0	0
10927716	94336.328125	282.33	-30.880413	3.136404	-4.592078	1.032298	1.609108	-6.432177	287.81	3.94	481.07	-18.67	-0.02	589.353881	2	0	0	0	0
10927726	94369.109375	282.31	-30.387207	4.802768	-6.603208	0.987600	1.514392	-6.421535	288.01	3.94	480.56	-18.98	-0.02	586.508056	2	0	0	0	0
10927736	94332.796875	282.31	-30.061595	13.287818	1.019929	0.854572	1.400520	-6.380030	287.96	3.94	480.96	-18.41	-0.02	589.660461	2	0	0	0	0
10927746	94318.171875	282.33	-28.505365	13.057975	-0.497993	0.651305	1.273877	-6.304469	287.67	3.94	481.58	-17.63	-0.02	590.930358	2	0	0	0	0
10927756	94332.796875	282.31	-28.447904	10.975020	-1.053448	0.343744	1.192996	-6.238487	287.91	3.94	481.74	-17.31	-0.02	589.660461	2	0	0	0	0
10927766	94314.656250	282.31	-27.188554	11.463437	-4.175487	0.260735	1.112115	-6.181020	287.77	3.94	482.25	-16.64	-0.02	591.235656	2	0	0	0	0
10927776	94314.656250	282.31	-26.982652	11.587936	-4.730942	0.306496	1.053582	-6.113974	287.67	3.94	482.64	-16.10	-0.02	591.235656	2	0	0	0	0
10927786	94296.500000	282.31	-26.259603	10.797849	-4.438849	0.445910	1.001435	-6.051184	287.81	3.94	483.33	-15.28	-0.02	592.812438	2	0	0	0	0
10927796	94314.656250	282.31	-25.795127	13.450624	-3.801992	0.640663	0.948224	-5.969239	287.62	3.93	483.46	-15.00	-0.02	591.235656	2	0	0	0	0
10927806	94336.328125	282.33	-25.009830	15.385139	-6.675034	0.940775	0.898206	-5.881972	287.81	3.94	483.09	-15.21	-0.01	589.353881	2	0	0	0	0
10927816	94336.328125	282.33	-24.171859	16.634912	-4.888959	1.346244	0.853508	-5.790449	287.67	3.94	482.81	-15.34	-0.01	589.353881	2	0	0	0	0
10927826	94336.328125	282.33	-23.314735	15.169661	-4.290409	1.654870	0.764113	-5.682962	287.67	3.94	482.60	-15.39	-0.01	589.353881	2	0	0	0	0
10927836	94336.328125	282.33	-22.313959	11.611878	-3.754108	1.900706	0.644920	-5.624430	287.77	3.94	482.44	-15.40	-0.01	589.353881	2	0	0	0	0
10927846	94350.953125	282.31	-22.175096	11.607089	-6.718129	2.084817	0.547011	-5.560576	287.77	3.94	482.01	-15.67	-0.01	588.084167	2	0	0	0	0
10927856	94387.265625	282.31	-21.485565	8.015787	-10.946290	2.215716	0.483158	-5.510558	287.81	3.94	480.89	-16.60	-0.00	584.932250	2	0	0	0	0
10927866	94445.250000	282.33	-21.978771	5.971138	-13.474567	2.185918	0.440589	-5.495658	287.77	3.94	478.80	-18.47	0.00	579.901306	2	0	0	0	0
10927876	94459.875000	282.31	-21.768081	12.909535	-24.047361	2.512635	0.395891	-5.443511	287.62	3.94	476.89	-20.14	0.00	578.632812	2	0	0	0	0
10927886	94517.859375	282.33	-19.369091	9.744400	-10.275913	2.781884	0.161762	-5.388172	288.01	3.94	474.20	-22.56	0.01	573.604980	2	0	0	0	0
10927896	94532.484375	282.31	-20.719421	12.114660	-6.679822	2.963867	0.234129	-5.316869	287.96	3.94	471.84	-24.63	0.02	572.337219	2	0	0	0	0
10927906	94554.171875	282.33	-20.743362	8.288725	-17.808071	3.332089	0.197945	-5.228538	287.96	3.94	469.58	-26.58	0.02	570.457580	2	0	0	0	0
10927916	94572.312500	282.33	-18.933345	3.988739	-21.916521	3.451282	0.079816	-5.208318	287.67	3.94	467.48	-28.36	0.03	568.885620	2	0	0	0	0
10927926	94586.937500	282.31	-17.597381	3.902548	-9.591172	3.384236	-0.120257	-5.193418	287.91	3.94	465.58	-29.93	0.03	567.618469	2	0	0	0	0
10927936	94608.625000	282.33	-19.977218	-0.622492	-23.788787	2.996858	-0.002128	-5.196611	287.62	3.94	463.67	-31.50	0.03	565.739685	2	0	0	0	0
10927946	94626.781250	282.33	-19.972431	-1.527500	-26.551696	2.450910	-0.021284	-5.222153	287.81	3.94	461.83	-32.97	0.04	564.167114	2	0	0	0	0
10927956	94644.921875	282.33	-21.844696	-0.723048	-32.609027	1.918797	-0.001064	-5.215767	287.81	3.94	460.05	-34.38	0.04	562.596130	2	0	0	0	0
10927966	94659.546875	282.31	-21.049821	-3.806780	-34.375946	1.136592	0.138349	-5.225345	287.77	3.94	458.38	-35.67	0.04	561.329772	2	0	0	0	0
10927976	94659.546875	282.31	-21.490354	-5.985504	-34.624942	0.214973	0.406534	-5.304098	288.01	3.94	457.13	-36.54	0.04	561.329772	2	0	0	0	0
10927986	94659.546875	282.31	-22.222980	-6.976703	-33.490093	-0.683232	0.568296	-5.366887	287.62	3.94	456.17	-37.11	0.04	561.329772	2	0	0	0	0
10927996	94663.078125	282.33	-22.821529	-3.734954	-28.045679	-1.573989	0.792847	-5.371144	287.96	3.94	455.38	-37.52	0.03	561.023986	2	0	0	0	0
10928006	94659.546875	282.31	-23.391349	-6.268020	-28.198907	-2.505186	1.076995	-5.405199	287.81	3.94	454.85	-37.67	0.03	561.329772	2	0	0	0	0
10928016	94641.390625	282.31	-23.803152	-5.487510	-29.530082	-3.364015	1.431382	-5.417970	287.81	3.94	454.85	-37.31	0.03	562.901916	2	0	0	0	0
10928026	94641.390625	282.31	-25.594015	-7.848193	-29.170953	-4.160056	1.833660	-5.416906	287.91	3.94	454.85	-36.94	0.02	562.901916	2	0	0	0	0
10928036	94605.078125	282.31	-27.964275	-7.010222	-27.384878	-4.911398	2.256157	-5.369015	287.81	3.94	455.64	-35.82	0.01	566.046936	2	0	0	0	0
10928046	94623.234375	282.31	-29.769502	-5.444414	-29.123069	-5.593567	2.718030	-5.272171	287.96	3.94	455.85	-35.27	0.01	564.474304	2	0	0	0	0
10928056	94586.937500	282.31	-30.578742	-5.305551	-28.055255	-6.128872	3.174583	-5.106152	287.96	3.94	456.79	-34.01	0.00	567.618469	2	0	0	0	0
10928066	94568.781250	282.31	-31.962593	-3.236960	-22.811952	-6.546049	3.665191	-4.936940	287.91	3.94	457.90	-32.61	0.00	569.191589	2	0	0	0	0
10928076	94532.484375	282.31	-33.403900	-1.422155	-20.685901	-6.899372	4.166441	-4.673012	287.62	3.94	459.53	-30.71	-0.00	572.337219	2	0	0	0	0
10928086	94499.703125	282.33	-35.343204	2.059013	-19.804836	-7.226089	4.607030	-4.345231	287.77	3.93	461.47	-28.52	-0.01	575.179016	2	0	0	0	0
10928096	94459.875000	282.31	-35.764583	-1.029506	-23.448810	-7.483631	5.040170	-3.978073	287.91	3.94	463.81	-25.98	-0.02	578.632812	2	0	0	0	0
10928106	94441.718750	282.31	-37.043087	-1.154005	-22.041021	-7.621980	5.482888	-3.568346	287.77	3.94	465.97	-23.62	-0.02	580.207641	2	0	0	0	0
10928116	94405.406250	282.31	-39.193080	1.268926	-21.341913	-7.660292	5.913898	-3.124565	287.81	3.94	468.40	-21.04	-0.03	583.358032	2	0	0	0	0
10928126	94387.265625	282.31	-40.806774	6.306327	-16.400281	-7.454897	6.312983	-2.631828	287.62	3.94	470.64	-18.66	-0.04	584.932250	2	0	0	0	0
10928136	94354.484375	282.33	-41.146751	7.225700	-18.794483	-6.984509	6.606709	-2.128450	287.81	3.94	473.04	-16.15	-0.04	587.777587	2	0	0	0	0
10928146	94369.109375	282.31	-42.276813	9.868899	-18.191144	-6.273607	6.878087	-1.601658	287.77	3.94	474.55	-14.53	-0.05	586.508056	2	0	0	0	0
10928156	94354.484375	282.33	-42.951976	11.894393	-16.041151	-5.462667	7.120730	-1.122757	287.62	3.93	476.01	-12.97	-0.05	587.777587	2	0	0	0	0
10928166	94318.171875	282.33	-43.679813	13.637372	-11.937489	-4.550626	7.317612	-0.736443	287.77	3.93	477.91	-11.00	-0.05	590.930358	2	0	0	0	0
10928176	94296.500000	282.31	-43.842620	14.216769	-12.832921	-3.572603	7.452768	-0.370350	287.67	3.94	479.81	-9.05	-0.05	592.812438	2	0	0	0	0
10928186	94278.343750	282.31	-44.718898	15.777789	-11.195286	-2.595645	7.558127	-0.030862	287.77	3.94	481.65	-7.17	-0.05	594.389526	2	0	0	0	0
10928196	94278.343750	282.31	-43.976696	14.834473	-10.505757	-1.622943	7.661357	0.207523	288.01	3.94	483.05	-5.75	-0.05	594.389526	2	0	0	0	0
10928206	94332.796875	282.31	-44.316673	13.579912	-9.806650	-0.663012	7.766715	0.327781	287.77	3.94	482.92	-5.81	-0.05	589.660461	2	0	0	0	0
10928216	94354.484375	282.33	-44.489055	12.650961	-9.461884	0.249028	7.862495	0.392699	287.62	3.94	482.36	-6.30	-0.04	587.777587	2	0	0	0	0
10928226	94336.328125	282.33	-44.790725	12.095506	-6.105214	1.064225	7.978496	0.390570	287.67	3.94	482.33	-6.27	-0.04	589.353881	2	0	0	0	0
10928236	94350.953125	282.31	-44.714111	10.213664	-4.745307	1.752778	8.056184	0.311817	287.81	3.94	481.99	-6.54	-0.03	588.084167	2	0	0	0	0
10928246	94336.328125	282.33	-44.225692	7.910442	-5.319916	2.523277	8.099818	0.156441	287.57	3.94	482.05	-6.42	-0.03	589.353881	2	0	0	0	0
10928256	94332.796875	282.31	-43.952754	8.145073	-4.946420	3.211831	8.149836	-0.045761	287.77	3.94	482.17	-6.24	-0.03	589.660461	2	0	0	0	0
10928266	94336.328125	282.33	-44.326248	11.056423	-5.530605	3.955724	8.207304	-0.278826	288.01	3.94	482.19	-6.16	-0.02	589.353881	2	0	0	0	0
10928276	94336.328125	282.33	-44.354980	9.447519	-5.956773	4.820940	8.260516	-0.584259	287.77	3.94	482.20	-6.09	-0.02	589.353881	2	0	0	0	0
10928286	94369.109375	282.31	-44.015003	10.218452	-4.577713	5.607402	8.261580	-0.972701	287.77	3.94	481.51	-6.71	-0.02	586.508056	2	0	0	0	0
10928296	94387.265625	282.31	-43.545738	9.696516	-6.200982	6.400250	8.255194	-1.407969	287.62	3.94	480.58	-7.54	-0.01	584.932250	2	0	0	0	0
10928306	94354.484375	282.33	-43.224918	9.155426	-7.311892	7.138822	8.210497	-1.901770	287.62	3.94	480.59	-7.45	-0.01	587.777587	2	0	0	0	0
10928316	94390.781250	282.33	-43.991062	2.657563	-6.378153	7.764586	8.106203	-2.459424	287.96	3.94	479.82	-8.13	-0.01	584.627136	2	0	0	0	0
10928326	94387.265625	282.31	-42.272026	7.771578	-8.159439	8.307341	7.885908	-3.036234	287.77	3.94	479.31	-8.55	-0.00	584.932250	2	0	0	0	0
10928336	94332.796875	282.31	-42.674251	6.358999	-7.268796	8.766022	7.756072	-3.629007	287.81	3.94	480.10	-7.70	-0.01	589.660461	2	0	0	0	0
10928346	94332.796875	282.31	-42.166679	4.999093	-10.223240	9.217253	7.446383	-4.224974	287.77	3.94	480.70	-7.05	-0.01	589.660461	2	0	0	0	0
10928356	94369.109375	282.31	-41.635166	5.051765	-17.329231	9.713183	7.077097	-4.843288	287.91	3.94	480.37	-7.30	-0.01	586.508056	2	0	0	0	0
10928366	94369.109375	282.31	-41.927261	5.439626	-18.315643	10.130358	6.721645	-5.474374	287.67	3.94	480.12	-7.47	-0.00	586.508056	2	0	0	0	0
10928376	94369.109375	282.31	-42.506656	7.283161	-16.567874	10.563498	6.279992	-6.061826	287.67	3.94	479.93	-7.58	-0.00	586.508056	2	0	0	0	0
10928386	94405.406250	282.31	-42.080490	4.012681	-17.496826	10.944491	5.725531	-6.587553	287.77	3.94	479.00	-8.41	-0.00	583.358032	2	0	0	0	0
10928396	94459.875000	282.31	-42.363002	1.197100	-21.016302	11.275465	5.109344	-7.110088	287.77	3.94	477.12	-10.15	0.00	578.632812	2	0	0	0	0
10928406	94478.015625	282.31	-42.540176	-2.116474	-21.073762	11.514916	4.410149	-7.595375	287.77	3.94	475.30	-11.81	0.01	577.059570	2	0	0	0	0
10928416	94514.328125	282.31	-43.464336	-2.882618	-22.127212	11.631980	3.649228	-8.013615	287.67	3.94	473.14	-13.80	0.01	573.911071	2	0	0	0	0
10928426	94532.484375	282.31	-43.785160	-5.923254	-26.001029	11.583026	2.861701	-8.347782	287.81	3.94	471.11	-15.63	0.02	572.337219	2	0	0	0	0
10928436	94605.078125	282.31	-44.369346	-8.657433	-28.548460	11.362732	2.066725	-8.611710	288.01	3.94	468.01	-18.49	0.03	566.046936	2	0	0	0	0
10928446	94623.234375	282.31	-45.863327	-5.497087	-26.771963	11.000895	1.286648	-8.786243	287.91	3.94	465.26	-20.98	0.03	564.474304	2	0	0	0	0
10928456	94663.078125	282.33	-46.107536	-7.508216	-28.816610	10.506031	0.533176	-8.828811	287.77	3.94	462.32	-23.63	0.04	561.023986	2	0	0	0	0
10928466	94695.843750	282.31	-46.576797	-9.485827	-31.613039	9.906871	-0.164954	-8.853289	287.62	3.94	459.39	-26.25	0.05	558.187561	2	0	0	0	0
10928476	94714.000000	282.31	-47.472229	-4.726153	-30.684087	9.317291	-0.841802	-8.797949	287.57	3.94	456.78	-28.53	0.05	556.616149	2	0	0	0	0
10928486	94786.609375	282.31	-46.533702	-9.155426	-32.632968	8.639379	-1.416483	-8.659600	287.77	3.93	453.23	-31.69	0.06	550.334228	2	0	0	0	0
10928496	94808.312500	282.33	-45.949520	-13.570335	-36.147655	7.873137	-1.862394	-8.538278	287.62	3.94	450.08	-34.44	0.06	548.457336	2	0	0	0	0
10928506	94822.906250	282.31	-46.260765	-9.227252	-35.807678	7.070712	-2.256157	-8.397800	287.62	3.94	447.38	-36.73	0.07	547.195434	2	0	0	0	0
10928516	94822.906250	282.31	-45.925575	-13.292607	-36.420597	6.212946	-2.562654	-8.248808	287.67	3.94	445.33	-38.36	0.07	547.195434	2	0	0	0	0
10928526	94859.218750	282.31	-45.757980	-12.282254	-37.301662	5.348795	-2.841481	-8.144515	287.67	3.94	443.00	-40.25	0.07	544.056274	2	0	0	0	0
10928536	94822.906250	282.31	-44.278366	-9.121908	-38.532279	4.362258	-2.995793	-8.039156	287.77	3.94	442.02	-40.81	0.06	547.195434	2	0	0	0	0
10928546	94859.218750	282.31	-43.981483	-8.820239	-40.016685	3.382107	-3.023463	-7.936991	287.81	3.94	440.49	-41.90	0.06	544.056274	2	0	0	0	0
10928556	94841.062500	282.31	-42.477924	-8.322244	-38.766914	2.489222	-2.988344	-7.859302	287.67	3.94	439.73	-42.23	0.05	545.625732	2	0	0	0	0
10928566	94841.062500	282.31	-41.932048	-6.220135	-34.198776	1.727237	-2.906399	-7.814605	287.67	3.94	439.16	-42.38	0.05	545.625732	2	0	0	0	0
10928576	94859.218750	282.31	-40.303989	-4.074931	-36.185962	1.183418	-2.787205	-7.781614	287.67	3.94	438.33	-42.76	0.05	544.056274	2	0	0	0	0
10928586	94895.515625	282.31	-39.729381	-3.505111	-33.432632	0.797104	-2.612672	-7.735852	287.77	3.94	436.93	-43.71	0.04	540.919433	2	0	0	0	0
10928596	94877.375000	282.31	-38.982391	-2.130839	-32.211589	0.492736	-2.393442	-7.692219	287.62	3.94	436.26	-43.94	0.04	542.487060	2	0	0	0	0
10928606	94913.671875	282.31	-38.010345	-1.417367	-33.241096	0.245836	-2.171019	-7.666678	287.77	3.94	434.98	-44.76	0.04	539.350646	2	0	0	0	0
10928616	94895.515625	282.31	-37.483619	-2.619256	-31.124622	0.040440	-1.947532	-7.648586	287.77	3.94	434.40	-44.89	0.04	540.919433	2	0	0	0	0
10928626	94913.671875	282.31	-36.104560	-2.533065	-31.000123	-0.172404	-1.725109	-7.640072	287.81	3.94	433.57	-45.25	0.03	539.350646	2	0	0	0	0
10928636	94913.671875	282.31	-35.889083	1.063025	-30.176517	-0.372478	-1.435639	-7.609210	287.62	3.94	432.94	-45.42	0.03	539.350646	2	0	0	0	0
10928646	94895.515625	282.31	-35.376724	-0.469263	-32.858024	-0.522534	-1.153620	-7.565576	287.62	3.94	432.86	-45.06	0.03	540.919433	2	0	0	0	0
10928656	94913.671875	282.31	-34.687194	-2.044648	-35.740642	-0.631085	-0.895013	-7.535778	287.57	3.94	432.42	-45.05	0.02	539.350646	2	0	0	0	0
10928666	94913.671875	282.31	-34.093433	-5.195417	-32.503681	-0.757728	-0.588516	-7.547484	287.77	3.94	432.08	-44.94	0.02	539.350646	2	0	0	0	0
10928676	94931.828125	282.31	-34.170047	-3.782838	-31.608249	-0.837545	-0.296918	-7.553870	287.81	3.94	431.44	-45.13	0.02	537.782165	2	0	0	0	0
10928686	94913.671875	282.31	-34.739864	-0.081402	-32.613815	-0.836480	0.005321	-7.529392	287.77	3.94	431.35	-44.78	0.01	539.350646	2	0	0	0	0
10928696	94895.515625	282.31	-34.222717	3.854664	-29.750349	-0.933325	0.315010	-7.470860	287.77	3.94	431.67	-44.03	0.01	540.919433	2	0	0	0	0
10928706	94913.671875	282.31	-33.743877	-0.938527	-30.305805	-0.841802	0.569360	-7.422970	287.91	3.94	431.53	-43.74	0.01	539.350646	2	0	0	0	0
10928716	94895.515625	282.31	-33.930625	0.881066	-26.891672	-0.664076	0.819453	-7.377208	287.91	3.94	431.81	-43.04	0.00	540.919433	2	0	0	0	0
10928726	94877.375000	282.31	-32.944213	3.083731	-26.384101	-0.403341	1.083381	-7.313355	287.77	3.94	432.42	-42.03	0.00	542.487060	2	0	0	0	0
10928736	94913.671875	282.31	-33.657688	1.862688	-22.467187	-0.088330	1.263235	-7.265465	287.91	3.94	432.11	-41.93	0.00	539.350646	2	0	0	0	0
10928746	94895.515625	282.31	-32.652122	2.269703	-24.018630	0.163890	1.433511	-7.216510	287.67	3.94	432.26	-41.37	0.00	540.919433	2	0	0	0	0
10928756	94931.828125	282.31	-32.427066	2.585737	-22.634782	0.402277	1.571860	-7.161171	287.62	3.94	431.60	-41.61	0.00	537.782165	2	0	0	0	0
10928766	94895.515625	282.31	-31.976957	1.120486	-20.982784	0.608736	1.615493	-7.135629	287.81	3.94	431.89	-40.93	-0.00	540.919433	2	0	0	0	0
10928776	94913.671875	282.31	-31.991323	1.235408	-19.062633	0.694939	1.697439	-7.119666	287.67	3.94	431.71	-40.70	-0.00	539.350646	2	0	0	0	0
10928786	94913.671875	282.31	-31.502904	2.379836	-19.713855	0.722608	1.815568	-7.084547	287.67	3.94	431.59	-40.43	-0.00	539.350646	2	0	0	0	0
10928796	94931.828125	282.31	-31.234754	0.478840	-22.582109	0.754535	1.881550	-7.068583	287.96	3.94	431.10	-40.51	-0.00	537.782165	2	0	0	0	0
10928806	94877.375000	282.31	-31.316158	-0.555454	-20.312406	0.638535	1.948596	-7.062198	287.81	3.94	431.91	-39.33	-0.00	542.487060	2	0	0	0	0
10928816	94877.375000	282.31	-31.148563	2.394201	-18.195932	0.628957	1.990101	-7.035592	287.91	3.94	432.52	-38.35	-0.01	542.487060	2	0	0	0	0
10928826	94877.375000	282.31	-30.420726	1.944091	-18.679561	0.589580	2.059275	-6.982381	288.01	3.94	432.99	-37.53	-0.01	542.487060	2	0	0	0	0
10928836	94877.375000	282.31	-30.238767	-1.738190	-18.291700	0.502314	2.116743	-6.968546	287.77	3.94	433.35	-36.81	-0.01	542.487060	2	0	0	0	0
10928846	94841.062500	282.31	-30.214824	-2.116474	-18.904615	0.374607	2.176340	-6.969610	287.77	3.94	434.41	-35.43	-0.01	545.625732	2	0	0	0	0
10928856	94750.296875	282.31	-31.048007	0.512359	-18.698715	0.217101	2.258285	-6.968546	287.62	3.94	437.17	-32.41	-0.02	553.475402	2	0	0	0	0
10928866	94764.890625	282.30	-30.966604	-3.040636	-17.717092	0.107486	2.324267	-6.952583	287.96	3.94	438.95	-30.37	-0.03	552.212890	2	0	0	0	0
10928876	94913.671875	282.31	-30.904354	-3.390189	-16.950946	-0.013834	2.384928	-6.956840	287.67	3.94	437.09	-31.87	-0.02	539.350646	2	0	0	0	0
10928886	94695.843750	282.31	-31.780632	0.976834	-15.394716	-0.131963	2.500929	-6.939812	287.96	3.94	440.38	-28.37	-0.03	558.187561	2	0	0	0	0
10928896	94895.515625	282.31	-31.526847	1.604115	-16.745046	-0.161762	2.582874	-6.904693	287.91	3.94	438.58	-29.84	-0.02	540.919433	2	0	0	0	0
10928906	94801.203125	282.30	-31.842882	3.179499	-16.788141	-0.119193	2.677590	-6.847224	287.77	3.93	439.24	-28.91	-0.02	549.072143	2	0	0	0	0
10928916	94750.296875	282.31	-31.244331	1.714248	-16.859968	-0.042569	2.752086	-6.805719	287.81	3.94	440.85	-27.07	-0.03	553.475402	2	0	0	0	0
10928926	94786.609375	282.31	-30.468610	3.658340	-16.476896	0.051082	2.839352	-6.758893	287.96	3.93	441.28	-26.39	-0.03	550.334228	2	0	0	0	0
10928936	94750.296875	282.31	-30.760702	3.098096	-14.657302	0.168147	2.917041	-6.709939	287.91	3.93	442.40	-25.05	-0.03	553.475402	2	0	0	0	0
10928946	94764.890625	282.30	-30.430303	4.031835	-15.318101	0.330974	2.968123	-6.674820	287.67	3.93	442.93	-24.29	-0.03	552.212890	2	0	0	0	0
10928956	94804.765625	282.31	-30.435091	4.821922	-16.658855	0.514020	3.033041	-6.633315	287.91	3.94	442.48	-24.49	-0.03	548.764038	2	0	0	0	0
